event_timestamp,point_in_time_available_at,ticker,fiscal_period,estimate_type,old_value,new_value,revision_direction,revision_magnitude,analyst_count,consensus_change,provider_id,raw_payload_path
2001-07-23,2001-07-23,MCO,2001-06-30,eps_surprise_acceleration_proxy,,,up,6.1904,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2001-10-22,2001-10-22,MCO,2001-09-30,eps_surprise_acceleration_proxy,,,down,-6.6666,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2002-02-04,2002-02-04,MCO,2001-12-31,eps_surprise_acceleration_proxy,,,up,5.098,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2002-04-24,2002-04-24,MCO,2002-03-31,eps_surprise_acceleration_proxy,,,up,16.0131,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2002-07-22,2002-07-22,MCO,2002-06-30,eps_surprise_acceleration_proxy,,,down,-2.7778,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2002-10-22,2002-10-22,MCO,2002-09-30,eps_surprise_acceleration_proxy,,,down,-15.0,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2003-02-04,2003-02-04,MCO,2002-12-31,eps_surprise_acceleration_proxy,,,down,-0.4762,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2003-04-22,2003-04-22,MCO,2003-03-31,eps_surprise_acceleration_proxy,,,up,2.4762,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2003-07-22,2003-07-22,MCO,2003-06-30,eps_surprise_acceleration_proxy,,,up,5.8571,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2003-10-28,2003-10-28,MCO,2003-09-30,eps_surprise_acceleration_proxy,,,down,-10.1648,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2004-02-04,2004-02-04,MCO,2003-12-31,eps_surprise_acceleration_proxy,,,down,-3.9886,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2004-04-28,2004-04-28,MCO,2004-03-31,eps_surprise_acceleration_proxy,,,up,5.9737,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2004-07-28,2004-07-28,MCO,2004-06-30,eps_surprise_acceleration_proxy,,,down,-4.1218,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2004-10-27,2004-10-27,MCO,2004-09-30,eps_surprise_acceleration_proxy,,,up,9.5959,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2005-02-16,2005-02-16,MCO,2004-12-31,eps_surprise_acceleration_proxy,,,down,-4.3407,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2005-04-27,2005-04-27,MCO,2005-03-31,eps_surprise_acceleration_proxy,,,down,-5.5476,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2005-07-29,2005-07-29,MCO,2005-06-30,eps_surprise_acceleration_proxy,,,up,6.1004,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2005-10-26,2005-10-26,MCO,2005-09-30,eps_surprise_acceleration_proxy,,,down,-9.038,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2006-02-03,2006-02-03,MCO,2005-12-31,eps_surprise_acceleration_proxy,,,up,6.3701,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2006-04-26,2006-04-26,MCO,2006-03-31,eps_surprise_acceleration_proxy,,,down,-6.6124,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2006-08-02,2006-08-02,MCO,2006-06-30,eps_surprise_acceleration_proxy,,,up,1.4881,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2006-10-25,2006-10-25,MCO,2006-09-30,eps_surprise_acceleration_proxy,,,up,2.1978,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2007-02-07,2007-02-07,MCO,2006-12-31,eps_surprise_acceleration_proxy,,,up,2.7054,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2007-04-25,2007-04-25,MCO,2007-03-31,eps_surprise_acceleration_proxy,,,down,-1.578,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2007-08-01,2007-08-01,MCO,2007-06-30,eps_surprise_acceleration_proxy,,,up,3.2483,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2007-10-24,2007-10-24,MCO,2007-09-30,eps_surprise_acceleration_proxy,,,down,-17.4176,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2008-02-07,2008-02-07,MCO,2007-12-31,eps_surprise_acceleration_proxy,,,up,34.9323,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2008-04-23,2008-04-23,MCO,2008-03-31,eps_surprise_acceleration_proxy,,,up,9.4833,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2008-07-30,2008-07-30,MCO,2008-06-30,eps_surprise_acceleration_proxy,,,down,-30.8929,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2008-10-29,2008-10-29,MCO,2008-09-30,eps_surprise_acceleration_proxy,,,up,3.5061,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2009-02-05,2009-02-05,MCO,2008-12-31,eps_surprise_acceleration_proxy,,,up,5.8689,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2009-04-29,2009-04-29,MCO,2009-03-31,eps_surprise_acceleration_proxy,,,up,4.9632,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2009-07-29,2009-07-29,MCO,2009-06-30,eps_surprise_acceleration_proxy,,,down,-13.0882,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2009-10-29,2009-10-29,MCO,2009-09-30,eps_surprise_acceleration_proxy,,,up,5.6579,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2010-02-04,2010-02-04,MCO,2009-12-31,eps_surprise_acceleration_proxy,,,down,-13.1579,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2010-04-21,2010-04-21,MCO,2010-03-31,eps_surprise_acceleration_proxy,,,up,6.8182,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2010-07-29,2010-07-29,MCO,2010-06-30,eps_surprise_acceleration_proxy,,,up,4.5454,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2010-10-28,2010-10-28,MCO,2010-09-30,eps_surprise_acceleration_proxy,,,up,1.9697,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2011-02-03,2011-02-03,MCO,2010-12-31,eps_surprise_acceleration_proxy,,,down,-17.1795,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2011-04-27,2011-04-27,MCO,2011-03-31,eps_surprise_acceleration_proxy,,,up,27.9203,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2011-07-27,2011-07-27,MCO,2011-06-30,eps_surprise_acceleration_proxy,,,up,14.5224,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2011-10-27,2011-10-27,MCO,2011-09-30,eps_surprise_acceleration_proxy,,,down,-22.27,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2012-02-08,2012-02-08,MCO,2011-12-31,eps_surprise_acceleration_proxy,,,down,-28.5714,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2012-04-26,2012-04-26,MCO,2012-03-31,eps_surprise_acceleration_proxy,,,up,25.6777,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2012-07-26,2012-07-26,MCO,2012-06-30,eps_surprise_acceleration_proxy,,,down,-6.3905,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2012-10-26,2012-10-26,MCO,2012-09-30,eps_surprise_acceleration_proxy,,,up,13.9254,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2013-02-08,2013-02-08,MCO,2012-12-31,eps_surprise_acceleration_proxy,,,down,-10.8228,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2013-05-03,2013-05-03,MCO,2013-03-31,eps_surprise_acceleration_proxy,,,up,5.3313,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2013-07-24,2013-07-24,MCO,2013-06-30,eps_surprise_acceleration_proxy,,,down,-1.8398,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2013-10-25,2013-10-25,MCO,2013-09-30,eps_surprise_acceleration_proxy,,,down,-12.4169,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2014-02-07,2014-02-07,MCO,2013-12-31,eps_surprise_acceleration_proxy,,,up,10.6226,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2014-04-25,2014-04-25,MCO,2014-03-31,eps_surprise_acceleration_proxy,,,down,-1.952,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2014-07-25,2014-07-25,MCO,2014-06-30,eps_surprise_acceleration_proxy,,,up,1.001,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2014-10-24,2014-10-24,MCO,2014-09-30,eps_surprise_acceleration_proxy,,,down,-3.1133,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2015-02-06,2015-02-06,MCO,2014-12-31,eps_surprise_acceleration_proxy,,,up,10.1169,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2015-05-01,2015-05-01,MCO,2015-03-31,eps_surprise_acceleration_proxy,,,down,-10.1277,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2015-07-24,2015-07-24,MCO,2015-06-30,eps_surprise_acceleration_proxy,,,down,-2.849,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2015-10-30,2015-10-30,MCO,2015-09-30,eps_surprise_acceleration_proxy,,,down,-1.1797,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2016-02-05,2016-02-05,MCO,2015-12-31,eps_surprise_acceleration_proxy,,,up,0.0712,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2016-04-29,2016-04-29,MCO,2016-03-31,eps_surprise_acceleration_proxy,,,down,-16.8936,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2016-07-22,2016-07-22,MCO,2016-06-30,eps_surprise_acceleration_proxy,,,up,17.0841,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2016-10-21,2016-10-21,MCO,2016-09-30,eps_surprise_acceleration_proxy,,,up,7.6667,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2017-02-17,2017-02-17,MCO,2016-12-31,eps_surprise_acceleration_proxy,,,down,-3.772,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2017-05-05,2017-05-05,MCO,2017-03-31,eps_surprise_acceleration_proxy,,,up,10.6537,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2017-07-21,2017-07-21,MCO,2017-06-30,eps_surprise_acceleration_proxy,,,down,-5.8618,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2017-11-03,2017-11-03,MCO,2017-09-30,eps_surprise_acceleration_proxy,,,down,-7.5771,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2018-02-09,2018-02-09,MCO,2017-12-31,eps_surprise_acceleration_proxy,,,down,-0.9716,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2018-04-27,2018-04-27,MCO,2018-03-31,eps_surprise_acceleration_proxy,,,up,7.4643,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2018-07-27,2018-07-27,MCO,2018-06-30,eps_surprise_acceleration_proxy,,,down,-3.6657,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2018-10-26,2018-10-26,MCO,2018-09-30,eps_surprise_acceleration_proxy,,,down,-12.9927,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2019-02-15,2019-02-15,MCO,2018-12-31,eps_surprise_acceleration_proxy,,,up,2.661,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2019-04-24,2019-04-24,MCO,2019-03-31,eps_surprise_acceleration_proxy,,,up,9.0962,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2019-07-31,2019-07-31,MCO,2019-06-30,eps_surprise_acceleration_proxy,,,down,-3.7159,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2019-10-30,2019-10-30,MCO,2019-09-30,eps_surprise_acceleration_proxy,,,up,5.0551,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2020-02-12,2020-02-12,MCO,2019-12-31,eps_surprise_acceleration_proxy,,,down,-3.8735,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2020-04-30,2020-04-30,MCO,2020-03-31,eps_surprise_acceleration_proxy,,,up,17.7083,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2020-07-30,2020-07-30,MCO,2020-06-30,eps_surprise_acceleration_proxy,,,up,5.8523,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2020-10-29,2020-10-29,MCO,2020-09-30,eps_surprise_acceleration_proxy,,,up,1.5996,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2021-02-12,2021-02-12,MCO,2020-12-31,eps_surprise_acceleration_proxy,,,down,-32.3726,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2021-04-28,2021-04-28,MCO,2021-03-31,eps_surprise_acceleration_proxy,,,up,48.0457,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2021-07-28,2021-07-28,MCO,2021-06-30,eps_surprise_acceleration_proxy,,,down,-28.7545,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2021-10-28,2021-10-28,MCO,2021-09-30,eps_surprise_acceleration_proxy,,,down,-10.7553,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2022-02-10,2022-02-10,MCO,2021-12-31,eps_surprise_acceleration_proxy,,,down,-8.0007,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2022-05-02,2022-05-02,MCO,2022-03-31,eps_surprise_acceleration_proxy,,,up,2.5105,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2022-07-26,2022-07-26,MCO,2022-06-30,eps_surprise_acceleration_proxy,,,down,-3.8961,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2022-10-25,2022-10-25,MCO,2022-09-30,eps_surprise_acceleration_proxy,,,down,-4.9709,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2023-01-31,2023-01-31,MCO,2022-12-31,eps_surprise_acceleration_proxy,,,up,17.7105,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2023-04-25,2023-04-25,MCO,2023-03-31,eps_surprise_acceleration_proxy,,,up,28.3125,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2023-07-25,2023-07-25,MCO,2023-06-30,eps_surprise_acceleration_proxy,,,down,-33.0836,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2023-10-25,2023-10-25,MCO,2023-09-30,eps_surprise_acceleration_proxy,,,up,2.0411,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2024-02-13,2024-02-13,MCO,2023-12-31,eps_surprise_acceleration_proxy,,,down,-11.7169,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2024-05-02,2024-05-02,MCO,2024-03-31,eps_surprise_acceleration_proxy,,,up,17.5635,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2024-07-23,2024-07-23,MCO,2024-06-30,eps_surprise_acceleration_proxy,,,down,-3.3508,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2024-10-22,2024-10-22,MCO,2024-09-30,eps_surprise_acceleration_proxy,,,up,3.2374,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2025-02-13,2025-02-13,MCO,2024-12-31,eps_surprise_acceleration_proxy,,,down,-10.2688,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2025-04-22,2025-04-22,MCO,2025-03-31,eps_surprise_acceleration_proxy,,,up,6.6142,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2025-07-23,2025-07-23,MCO,2025-06-30,eps_surprise_acceleration_proxy,,,down,-3.1774,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2025-10-22,2025-10-22,MCO,2025-09-30,eps_surprise_acceleration_proxy,,,up,1.507,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2026-02-18,2026-02-18,MCO,2025-12-31,eps_surprise_acceleration_proxy,,,down,-1.0145,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2026-04-22,2026-04-22,MCO,2026-03-31,eps_surprise_acceleration_proxy,,,down,-2.9006,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2002-01-29,2002-01-29,MDLZ,2001-12-31,eps_surprise_acceleration_proxy,,,down,-3.4483,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2002-04-16,2002-04-16,MDLZ,2002-03-31,eps_surprise_acceleration_proxy,,,up,4.5455,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2002-07-17,2002-07-17,MDLZ,2002-06-30,eps_surprise_acceleration_proxy,,,down,-2.6936,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2002-10-16,2002-10-16,MDLZ,2002-09-30,eps_surprise_acceleration_proxy,,,down,-1.8519,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2003-01-28,2003-01-28,MDLZ,2002-12-31,eps_surprise_acceleration_proxy,,,down,-1.9231,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2003-04-15,2003-04-15,MDLZ,2003-03-31,eps_surprise_acceleration_proxy,,,up,4.0064,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2003-07-16,2003-07-16,MDLZ,2003-06-30,eps_surprise_acceleration_proxy,,,down,-7.2557,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2003-10-15,2003-10-15,MDLZ,2003-09-30,eps_surprise_acceleration_proxy,,,up,7.3463,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2004-01-27,2004-01-27,MDLZ,2003-12-31,eps_surprise_acceleration_proxy,,,down,-2.1739,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2004-04-19,2004-04-19,MDLZ,2004-03-31,eps_surprise_acceleration_proxy,,,up,4.6512,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2004-07-19,2004-07-19,MDLZ,2004-06-30,eps_surprise_acceleration_proxy,,,down,-4.6512,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2004-10-18,2004-10-18,MDLZ,2004-09-30,eps_surprise_acceleration_proxy,,,up,6.6667,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2005-01-25,2005-01-25,MDLZ,2004-12-31,eps_surprise_acceleration_proxy,,,down,-6.6667,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2005-04-19,2005-04-19,MDLZ,2005-03-31,eps_surprise_acceleration_proxy,,,up,7.3171,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2005-07-19,2005-07-19,MDLZ,2005-06-30,eps_surprise_acceleration_proxy,,,down,-9.4004,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
2005-10-18,2005-10-18,MDLZ,2005-09-30,eps_surprise_acceleration_proxy,,,down,-6.6124,,,PROXY_LOCAL,LOCAL_PROXY:phase3m/earnings_features_universe.csv
