ticker,scoring_date,sector,return_21d,return_63d,return_126d,momentum_21_126,volatility_21d,drawdown_63d,price_vs_sma_21d,historical_same_month_avg_return_by_ticker,historical_month_rank_by_ticker,spy_return_63d,market_risk_off_flag,cross_sectional_breadth_21d,ticker_return_21d_minus_sector_return_21d,ticker_rank_within_sector_21d,operating_margin,net_margin,revenue_yoy_growth,eps_diluted_yoy_growth,eps_surprise_pct,trailing_4q_avg_surprise_pct,ar1_beta_63d,rolling_mean_reversion_signal_21d,trend_persistence_63d,forward_excess_return_vs_spy_21d,forward_excess_return_vs_spy_63d,forward_excess_return_vs_spy_126d
ACN,2023-05-17,Information Technology,0.016680889193764203,-0.006613056854796295,-0.0069000037027239225,-0.023580892896488126,0.22105289709143577,-0.0022434804940898445,0.038046845524357886,0.020002406448136525,5.0,0.006847485857600644,0.0,0.40625,0.003359768948006856,13.0,0.143771,0.110532,,,-4.4,3.983325,-0.019104153670945298,-1.811312784645266,0.031746031746031744,0.060366,0.02309,0.061678
ADBE,2023-05-17,Information Technology,-0.05540983601257021,-0.05136457262646166,0.04777157210942384,0.10318140812199406,0.367943632631975,-0.07457765419862394,-0.004683368835448953,0.045080089135118885,1.0,0.006847485857600644,0.0,0.40625,-0.06873095625832756,22.0,0.340709,0.267884,0.09221,0.018797,2.2642,1.69005,0.12651582201829242,0.10298526259725267,-0.047619047619047616,0.326213,0.380114,0.578442
ADI,2023-05-17,Information Technology,-0.008545236006732515,-0.03744113006538574,0.1762087141827029,0.1847539501894354,0.23022001080278753,-0.04695241851256249,0.027026390197630645,0.047337137355485025,2.0,0.006847485857600644,0.0,0.40625,-0.021866356252489862,15.0,,,,2.54717,5.7692,7.808275,-0.06772062768526099,-1.6510924205556519,-0.1111111111111111,-0.055356,-0.116494,-0.119822
ADP,2023-05-17,Industrials,-0.01546097863380691,-0.055643139967303856,-0.13541925841853697,-0.11995827978473006,0.1949249596023236,-0.05915298337424868,-0.003983401435983747,0.01668777362773937,6.0,0.006847485857600644,0.0,0.40625,-0.0022976071955482184,11.0,,,,0.14882,2.8571,3.308075,-0.10767028139345282,0.3187641858935349,-0.07936507936507936,-0.021878,0.121923,-0.002029
AMAT,2023-05-17,Information Technology,0.12968442360000876,0.05469918323575862,0.17369352023983575,0.044009096639826994,0.2917107529942653,0.0,0.0959387469190871,0.06897638181452925,3.0,0.006847485857600644,0.0,0.40625,0.11636330335425141,2.0,,,,0.01,5.7292,6.296525,-0.11095081972547159,-2.871057497257511,-0.07936507936507936,0.045814,0.042789,0.151089
AMD,2023-05-17,Information Technology,0.1556025998067243,0.21800891791844546,0.41098873551473347,0.25538613570800917,0.5460396320793823,0.0,0.13336071805381877,0.08311079351162275,3.0,0.006847485857600644,0.0,0.40625,0.14228147956096696,1.0,,,,-1.160714,7.1429,5.62175,0.10776288364775488,-2.13137397875719,0.015873015873015872,0.095113,-0.047971,0.046526
AMGN,2023-05-17,Health Care,-0.07699150136821442,-0.05384625342030458,-0.19129127679109548,-0.11429977542288106,0.18667024851644654,-0.10351203117480101,-0.04048795560648,0.0018877391411677832,9.0,0.006847485857600644,0.0,0.40625,-0.06974950885440782,18.0,,,,0.970149,3.3766,4.0409,-0.17435406634351985,1.6772305849387834,-0.047619047619047616,-0.041664,0.127441,0.132367
AMZN,2023-05-17,Consumer Discretionary,0.12903222438384265,0.14175559330531962,0.17270791456162438,0.04367569017778172,0.35850665879468585,0.0,0.07882949430447739,0.002428607964489341,8.0,0.006847485857600644,0.0,0.40625,0.11216996399508176,2.0,,,,1.041005,47.619,-126.816575,-0.07344032759885795,-2.216510522236806,0.14285714285714285,0.024209,0.105378,0.149004
AON,2023-05-17,Financials,-0.027250101178563302,0.02461834182849887,0.1101084764978324,0.1373585776763957,0.1881918585812531,-0.04146705845774257,-0.021116926767071442,0.031246421813155845,4.0,0.006847485857600644,0.0,0.40625,0.011718053027966177,10.0,,,,0.071882,-2.8195,2.8362,-0.11630809756507794,1.335059648397578,0.031746031746031744,-0.040095,-0.062738,-0.063624
APD,2023-05-17,Materials,-0.04023926520240284,-0.022924829452616757,-0.052554421905656845,-0.012315156703254004,0.2548294118163688,-0.06909372396914493,-0.03982294672234765,0.02122760506980903,5.0,0.006847485857600644,0.0,0.40625,-0.02341893958409173,3.0,0.174405,0.15875,0.073325,-0.073469,3.0075,0.823225,0.005931449218435323,1.5447294958129136,0.1111111111111111,-0.000843,-0.018419,-0.08813
APH,2023-05-17,Information Technology,-0.037617957110025135,-0.07099252861296212,-0.035437145163016215,0.0021808119470089204,0.17288394723324274,-0.07648044725902736,-0.0010210886492685312,0.011377946223886992,6.0,0.006847485857600644,0.0,0.40625,-0.050939077355782486,18.0,,,,0.044118,2.9412,8.7389,-0.03289228680302073,0.08392953011089525,-0.14285714285714285,0.029027,0.079598,0.094922
AVGO,2023-05-17,Information Technology,0.03977425927726741,0.08970380107230569,0.30105497495710964,0.26128071567984223,0.25023889540507294,0.0,0.04651258785927448,0.026687152133788312,4.0,0.006847485857600644,0.0,0.40625,0.026453139031510062,8.0,,,,0.57424,2.2772,2.850425,-0.06425244252667316,-2.572312849056966,0.047619047619047616,0.258095,0.210084,0.40877
AXP,2023-05-17,Financials,-0.07487806510605899,-0.15507037598298756,-0.006146972324005406,0.06873109278205358,0.2847816513537324,-0.14761600663222896,-0.017865974631532278,0.00031485322994373455,8.0,0.006847485857600644,0.0,0.40625,-0.03590991089952951,18.0,,,,-0.120879,-10.1124,3.0164,-0.1525737601340531,0.4948715722190925,-0.1111111111111111,0.070005,0.004821,-0.034646
BA,2023-05-17,Industrials,-0.007198733191678519,-0.04861114424916846,0.19199073165958214,0.19918946485126066,0.20049977660342944,-0.039556173901314384,0.019453822022025946,-0.013085219376845623,10.0,0.006847485857600644,0.0,0.40625,0.0059646382465801725,9.0,-0.008314,-0.023101,0.280895,0.665049,-20.9524,-2294.507575,-0.16826903711667326,-1.2064120282897914,0.1111111111111111,0.001137,0.030794,-0.081928
BAC,2023-05-17,Financials,-0.06511775275827048,-0.19135823832889964,-0.23401970293570362,-0.16890195017743315,0.3016319554204885,-0.1865544219148232,0.007455467969246454,-0.012155567346045186,10.0,0.006847485857600644,0.0,0.40625,-0.026149598551740996,17.0,,0.310801,0.130446,0.175,13.253,4.55895,-0.01627931027671462,-0.21121498858991242,-0.25396825396825395,-0.032431,-0.021593,-0.03709
BKNG,2023-05-17,Consumer Discretionary,7.150963115654108e-06,0.07157310169922071,0.3624856142911721,0.36247846332805644,0.21647893237576107,-0.007124563719710264,0.01679622833324701,-0.014510815931833596,10.0,0.006847485857600644,0.0,0.40625,-0.01685510942564523,8.0,0.119111,,0.401855,1.409357,6.9767,61.2165,0.16446835116653133,-1.2620067220922182,0.07936507936507936,-0.082943,0.099404,0.066451
BMY,2023-05-17,Health Care,-0.05268397856424101,-0.061457868994456044,-0.11495901804213593,-0.06227503947789492,0.2113940326729025,-0.060537657160245506,-0.026335867346354958,-0.0028874906581659904,8.0,0.006847485857600644,0.0,0.40625,-0.04544198605043441,15.0,,0.199524,-0.0267,0.813559,4.0609,6.0814,0.08458938855388362,1.4450606037194005,-0.015873015873015872,-0.067846,-0.112158,-0.30086
BSX,2023-05-17,Health Care,0.034876946633856765,0.12941422739273634,0.2644412340220048,0.22956428738814805,0.20257722230032596,-0.0066951944818066655,0.01667860299015822,0.016711786014575774,5.0,0.006847485857600644,0.0,0.40625,0.04211893914766336,6.0,,,,2.0,9.3023,-0.441525,-0.05549350987524045,-0.9863878084608044,0.14285714285714285,-0.045247,-0.100868,-0.082585
C,2023-05-17,Financials,-0.04959790089629401,-0.08151012508180888,-0.019470053555619815,0.030127847340674196,0.2705687742090706,-0.09080903373937077,0.006477839937693242,0.015184817128348469,5.0,0.006847485857600644,0.0,0.40625,-0.010629746689764533,14.0,,0.214762,0.117846,0.084158,9.4118,22.7102,-0.29396692701787336,-0.2402490941270001,-0.031746031746031744,-0.038708,-0.142289,-0.113971
CAT,2023-05-17,Industrials,-0.05305801558819223,-0.14253581799481185,-0.09400293400720572,-0.04094491841901349,0.2190209002418926,-0.164735816884661,-0.014862266166048244,-0.001441256429149321,10.0,0.006847485857600644,0.0,0.40625,-0.03989464414993354,14.0,0.172172,,0.167268,0.307692,29.5515,9.113625,0.06672145040644364,0.7114286201203689,-0.1111111111111111,0.094104,0.249162,0.105015
CB,2023-05-17,Financials,-0.013684370722700567,-0.061681233484076725,-0.02202434473977266,-0.008339974017072094,0.14468013783379277,-0.056051615252409315,-0.007012190310096367,0.03284185924612472,2.0,0.006847485857600644,0.0,0.40625,0.02528378348382891,7.0,,0.171113,0.143552,-0.013072,-1.1211,10.63555,-0.17104116548714468,0.7023662937030697,0.015873015873015872,-0.077859,-0.044441,0.015699
CDNS,2023-05-17,Information Technology,-0.04500168491232903,0.00934440542360715,0.21568512356593916,0.2606868084782682,0.19211811077405433,-0.05925994625075415,-0.012373150414120015,0.0326928514568449,5.0,0.006847485857600644,0.0,0.40625,-0.05832280515808638,20.0,,,,0.047059,,,-0.15141719349822239,0.6146526240718888,0.047619047619047616,0.092944,0.024536,0.211112
CI,2023-05-17,Health Care,0.013593104015524382,-0.1146523955219041,-0.13555443404058076,-0.14914753805610514,0.32561824821670105,-0.12194539450566522,0.03020566514830203,0.0011374261618572706,8.0,0.006847485857600644,0.0,0.40625,0.020835096529330976,9.0,0.043317,,0.057084,0.152174,,,-0.1419030998372608,-1.3312501044553153,-0.14285714285714285,-0.036168,-0.022017,-0.005873
CL,2023-05-17,Consumer Staples,0.07260399210173163,0.11450490551645842,0.09339022993696222,0.020786237835230592,0.14673403012623867,-0.017931147749300824,0.011855861345841712,0.009534716307972233,7.0,0.006847485857600644,0.0,0.40625,0.05727674058466733,2.0,,,,-0.318182,,,0.023621667143957442,-0.4627086755697274,0.14285714285714285,-0.096193,-0.129672,-0.141272
