ticker,sector,driver,proxy,n_obs,latest_beta,full_sample_beta,full_sample_corr,rolling_beta_std,sign_consistency,direction,confidence,min_obs_required,meets_min_obs
DHI,Consumer Discretionary,vix,$VIX,8434,-0.08092,-0.138383,-0.341534,0.091598,0.96692,negative,0.078243,126,True
DHI,Consumer Discretionary,commodity,DBC,5002,-0.49111,0.418689,0.179334,0.402562,0.888045,negative,0.436128,126,True
DHI,Consumer Discretionary,size,IWM,6431,0.833798,1.097114,0.584865,0.269809,1.0,positive,0.833798,126,True
DHI,Consumer Discretionary,sector,XLY,6791,0.949571,1.106207,0.55851,0.380911,1.0,positive,0.949571,126,True
DHR,Health Care,market,SPY,8281,0.659431,0.840416,0.600514,0.215778,1.0,positive,0.659431,126,True
DHR,Health Care,oil,USO,4957,-0.150211,0.115937,0.172513,0.154901,0.797256,negative,0.119756,126,True
DHR,Health Care,rates,TLT,5890,0.629776,-0.309393,-0.18039,0.411443,0.687776,positive,0.433145,126,True
DHR,Health Care,credit,HYG,4706,2.451967,1.088998,0.471336,0.624588,1.0,positive,1.0,126,True
DHR,Health Care,usd,UUP,4740,-1.087588,-0.494183,-0.158976,0.664927,0.709705,negative,0.709705,126,True
DHR,Health Care,vix,$VIX,9059,-0.069475,-0.102963,-0.438738,0.051945,1.0,negative,0.069475,126,True
DHR,Health Care,commodity,DBC,5002,-0.316334,0.277267,0.215712,0.256847,0.82427,negative,0.260745,126,True
DHR,Health Care,size,IWM,6431,0.497446,0.654958,0.616455,0.151412,1.0,positive,0.497446,126,True
DHR,Health Care,sector,XLV,6791,1.107849,0.875175,0.5977,0.248308,1.0,positive,1.0,126,True
DI-199809,Energy,market,SPY,1306,1.12683,0.868232,0.40648,0.130231,1.0,positive,0.870667,126,True
DI-199809,Energy,oil,USO,0,nan,nan,nan,nan,nan,,0.0,126,False
DI-199809,Energy,rates,TLT,0,nan,nan,nan,nan,nan,,0.0,126,False
DI-199809,Energy,credit,HYG,0,nan,nan,nan,nan,nan,,0.0,126,False
DI-199809,Energy,usd,UUP,0,nan,nan,nan,nan,nan,,0.0,126,False
DI-199809,Energy,vix,$VIX,2085,-0.20628,-0.087013,-0.246843,0.036617,1.0,negative,0.20628,126,True
DI-199809,Energy,commodity,DBC,0,nan,nan,nan,nan,nan,,0.0,126,False
DI-199809,Energy,size,IWM,0,nan,nan,nan,nan,nan,,0.0,126,False
DI-199809,Energy,sector,XLE,0,nan,nan,nan,nan,nan,,0.0,126,False
DIGI-199809,Information Technology,market,SPY,1290,1.424396,1.286973,0.313607,0.458461,1.0,positive,0.86,126,True
DIGI-199809,Information Technology,oil,USO,0,nan,nan,nan,nan,nan,,0.0,126,False
DIGI-199809,Information Technology,rates,TLT,0,nan,nan,nan,nan,nan,,0.0,126,False
DIGI-199809,Information Technology,credit,HYG,0,nan,nan,nan,nan,nan,,0.0,126,False
DIGI-199809,Information Technology,usd,UUP,0,nan,nan,nan,nan,nan,,0.0,126,False
DIGI-199809,Information Technology,vix,$VIX,2069,-0.277593,-0.160957,-0.240152,0.036302,1.0,negative,0.277593,126,True
DIGI-199809,Information Technology,commodity,DBC,0,nan,nan,nan,nan,nan,,0.0,126,False
DIGI-199809,Information Technology,size,IWM,0,nan,nan,nan,nan,nan,,0.0,126,False
DIGI-199809,Information Technology,sector,XLK,0,nan,nan,nan,nan,nan,,0.0,126,False
DINO,Energy,market,SPY,8225,0.003583,0.87421,0.390131,0.520035,0.99307,positive,0.003558,126,True
DINO,Energy,oil,USO,4957,0.298159,0.431337,0.34675,0.230951,0.964495,positive,0.287573,126,True
DINO,Energy,rates,TLT,5890,-0.857794,-0.671923,-0.21533,0.562704,0.82275,negative,0.70575,126,True
DINO,Energy,credit,HYG,4706,-0.572509,1.638987,0.385555,0.877594,0.993838,negative,0.568981,126,True
DINO,Energy,usd,UUP,4740,0.469845,-0.541816,-0.094808,0.850662,0.671941,positive,0.315708,126,True
DINO,Energy,vix,$VIX,8903,-0.020565,-0.10537,-0.296154,0.083846,0.944401,negative,0.019421,126,True
DINO,Energy,commodity,DBC,5002,0.805916,0.977551,0.41037,0.273467,1.0,positive,0.805916,126,True
DINO,Energy,size,IWM,6430,0.211038,0.870517,0.462963,0.316292,0.998134,positive,0.210645,126,True
DINO,Energy,sector,XLE,6789,1.014746,0.907821,0.585721,0.323133,0.997643,positive,0.997643,126,True
DIS,Communication Services,market,SPY,8281,0.826555,1.010715,0.62359,0.212437,1.0,positive,0.826555,126,True
DIS,Communication Services,oil,USO,4957,-0.07023,0.18592,0.243258,0.1465,0.896308,negative,0.062948,126,True
DIS,Communication Services,rates,TLT,5890,0.494246,-0.472178,-0.236465,0.454319,0.874363,positive,0.43215,126,True
DIS,Communication Services,credit,HYG,4706,2.384523,1.315736,0.499438,0.663246,1.0,positive,1.0,126,True
DIS,Communication Services,usd,UUP,4740,-0.563033,-0.467233,-0.131778,0.751287,0.6173,negative,0.34756,126,True
DIS,Communication Services,vix,$VIX,9060,-0.067775,-0.11395,-0.433935,0.070671,1.0,negative,0.067775,126,True
DIS,Communication Services,commodity,DBC,5002,-0.052248,0.397134,0.2715,0.281605,0.914034,negative,0.047756,126,True
DIS,Communication Services,size,IWM,6431,0.537885,0.779985,0.622509,0.208834,1.0,positive,0.537885,126,True
DIS,Communication Services,sector,XLC,1888,0.901326,0.866036,0.616471,0.199471,1.0,positive,0.901326,126,True
DISCK-202204,Communication Services,market,SPY,3288,1.06532,0.928628,0.508104,0.162144,1.0,positive,1.0,126,True
DISCK-202204,Communication Services,oil,USO,3288,0.159069,0.232608,0.240694,0.122049,0.986314,positive,0.156892,126,True
DISCK-202204,Communication Services,rates,TLT,3288,-0.715975,-0.61543,-0.252076,0.23341,1.0,negative,0.715975,126,True
DISCK-202204,Communication Services,credit,HYG,3288,1.783768,1.285278,0.398256,0.49938,1.0,positive,1.0,126,True
DISCK-202204,Communication Services,usd,UUP,3288,-1.660765,-0.542665,-0.117322,0.623741,0.634124,negative,0.634124,126,True
DISCK-202204,Communication Services,vix,$VIX,3288,-0.097175,-0.105938,-0.376113,0.059128,1.0,negative,0.097175,126,True
DISCK-202204,Communication Services,commodity,DBC,3288,0.316545,0.537104,0.276806,0.235669,0.992397,positive,0.314139,126,True
DISCK-202204,Communication Services,size,IWM,3288,0.895771,0.766664,0.523217,0.122396,1.0,positive,0.895771,126,True
DISCK-202204,Communication Services,sector,XLC,834,0.85637,0.838901,0.438537,0.081751,1.0,positive,0.476142,126,True
DISH-202312,Communication Services,market,SPY,7056,2.135695,1.245203,0.467407,0.37383,0.997874,positive,0.997874,126,True
DISH-202312,Communication Services,oil,USO,4336,0.265992,0.275459,0.233829,0.157805,0.982242,positive,0.261268,126,True
DISH-202312,Communication Services,rates,TLT,5269,0.472948,-0.47319,-0.162879,0.452774,0.795028,positive,0.376007,126,True
DISH-202312,Communication Services,credit,HYG,4085,3.560722,1.697978,0.438479,0.812688,1.0,positive,1.0,126,True
DISH-202312,Communication Services,usd,UUP,4119,-0.274496,-0.60908,-0.11326,0.823022,0.683661,negative,0.187662,126,True
DISH-202312,Communication Services,vix,$VIX,7056,-0.246688,-0.149319,-0.329017,0.100604,1.0,negative,0.246688,126,True
DISH-202312,Communication Services,commodity,DBC,4381,0.46323,0.545041,0.245684,0.362258,0.960283,positive,0.444832,126,True
DISH-202312,Communication Services,size,IWM,5810,1.884148,0.995889,0.531293,0.335848,1.0,positive,1.0,126,True
DISH-202312,Communication Services,sector,XLC,1267,1.179457,1.233774,0.541975,0.199603,1.0,positive,0.844667,126,True
DJ-200712,Communication Services,market,SPY,3622,0.200066,0.665713,0.38394,0.230636,1.0,positive,0.200066,126,True
DJ-200712,Communication Services,oil,USO,298,-0.066531,-0.035304,-0.019798,0.048135,0.674497,negative,0.008915,126,True
DJ-200712,Communication Services,rates,TLT,1231,-0.198858,-0.508601,-0.144281,0.532941,0.985378,negative,0.16081,126,True
DJ-200712,Communication Services,credit,HYG,47,-0.03043,-0.03043,-0.00383,0.01303,1.0,negative,0.000953,126,False
DJ-200712,Communication Services,usd,UUP,81,0.271861,0.271861,0.035531,0.024725,1.0,positive,0.01468,126,False
DJ-200712,Communication Services,vix,$VIX,4401,-0.032667,-0.084749,-0.265311,0.05519,0.999546,negative,0.032652,126,True
DJ-200712,Communication Services,commodity,DBC,343,0.170115,0.129647,0.052513,0.058042,1.0,positive,0.0389,126,True
DJ-200712,Communication Services,size,IWM,1772,0.154668,0.542039,0.344086,0.261273,1.0,positive,0.154668,126,True
DJ-200712,Communication Services,sector,XLC,0,nan,nan,nan,nan,nan,,0.0,126,False
DLR,Real Estate,market,SPY,5320,0.802736,0.958851,0.558195,0.286772,1.0,positive,0.802736,126,True
DLR,Real Estate,oil,USO,4957,-0.086085,0.120981,0.135238,0.16454,0.786363,negative,0.067694,126,True
DLR,Real Estate,rates,TLT,5320,0.488559,-0.202962,-0.090973,0.548444,0.539662,positive,0.263657,126,True
DLR,Real Estate,credit,HYG,4706,2.831177,1.169067,0.379667,0.524201,1.0,positive,1.0,126,True
DLR,Real Estate,usd,UUP,4740,-0.817225,-0.625342,-0.150882,0.71585,0.739241,negative,0.604126,126,True
DLR,Real Estate,vix,$VIX,5320,-0.06439,-0.092832,-0.36208,0.081381,1.0,negative,0.06439,126,True
DLR,Real Estate,commodity,DBC,5002,-0.075508,0.294717,0.172255,0.253871,0.851459,negative,0.064292,126,True
DLR,Real Estate,size,IWM,5320,0.535285,0.741333,0.548278,0.288088,0.98985,positive,0.529852,126,True
DLR,Real Estate,sector,XLRE,2559,0.970538,0.952157,0.696479,0.176946,1.0,positive,0.970538,126,True
DLTR,Consumer Staples,market,SPY,7751,0.799956,0.798392,0.365602,0.295968,1.0,positive,0.799956,126,True
DLTR,Consumer Staples,oil,USO,4957,-0.147433,0.051039,0.055839,0.104682,0.744805,negative,0.109809,126,True
DLTR,Consumer Staples,rates,TLT,5890,0.623877,-0.253802,-0.105313,0.423445,0.859593,positive,0.53628,126,True
DLTR,Consumer Staples,credit,HYG,4706,2.789683,0.635256,0.202223,0.499247,0.998938,positive,0.998938,126,True
DLTR,Consumer Staples,usd,UUP,4740,-0.777016,-0.094487,-0.022362,0.522947,0.583966,negative,0.453751,126,True
DLTR,Consumer Staples,vix,$VIX,7751,-0.080833,-0.096251,-0.268172,0.069392,1.0,negative,0.080833,126,True
DLTR,Consumer Staples,commodity,DBC,5002,-0.263277,0.124195,0.071045,0.196138,0.777289,negative,0.204642,126,True
DLTR,Consumer Staples,size,IWM,6431,0.598444,0.595228,0.369701,0.246416,1.0,positive,0.598444,126,True
DLTR,Consumer Staples,sector,XLP,6791,0.894704,0.820395,0.311165,0.296966,1.0,positive,0.894704,126,True
DLX,Industrials,market,SPY,8281,0.502381,1.055605,0.529715,0.410482,1.0,positive,0.502381,126,True
DLX,Industrials,oil,USO,4957,-0.126471,0.22523,0.193148,0.217403,0.85354,negative,0.107948,126,True
DLX,Industrials,rates,TLT,5890,0.636316,-0.544194,-0.191771,0.527858,0.793209,positive,0.504731,126,True
DLX,Industrials,credit,HYG,4706,2.504186,1.731698,0.436588,0.799675,1.0,positive,1.0,126,True
DLX,Industrials,usd,UUP,4740,-1.020306,-0.688954,-0.129164,0.937869,0.622363,negative,0.622363,126,True
DLX,Industrials,vix,$VIX,9060,-0.079723,-0.118759,-0.373276,0.080772,1.0,negative,0.079723,126,True
DLX,Industrials,commodity,DBC,5002,-0.199779,0.501319,0.224945,0.367072,0.932427,negative,0.18628,126,True
DLX,Industrials,size,IWM,6431,0.571075,1.032091,0.622328,0.337857,1.0,positive,0.571075,126,True
DLX,Industrials,sector,XLI,6790,0.541454,1.060558,0.568612,0.366361,1.0,positive,0.541454,126,True
DNB-201902,Industrials,market,SPY,4500,0.418688,0.668837,0.511934,0.220942,1.0,positive,0.418688,126,True
DNB-201902,Industrials,oil,USO,3104,0.101968,0.146945,0.204374,0.114962,0.893041,positive,0.091062,126,True
DNB-201902,Industrials,rates,TLT,4037,-0.091457,-0.435153,-0.245933,0.284941,0.837999,negative,0.076641,126,True
DNB-201902,Industrials,credit,HYG,2853,0.903216,0.750045,0.356399,0.436337,1.0,positive,0.903216,126,True
DNB-201902,Industrials,usd,UUP,2887,-0.021887,-0.213416,-0.073973,0.523083,0.664704,negative,0.014548,126,True
DNB-201902,Industrials,vix,$VIX,4500,-0.046582,-0.090086,-0.417182,0.034704,1.0,negative,0.046582,126,True
DNB-201902,Industrials,commodity,DBC,3149,0.19939,0.255602,0.20547,0.186209,0.900921,positive,0.179635,126,True
DNB-201902,Industrials,size,IWM,4500,0.385521,0.533425,0.500699,0.157789,1.0,positive,0.385521,126,True
DNB-201902,Industrials,sector,XLI,4500,0.328524,0.586864,0.493501,0.185726,1.0,positive,0.328524,126,True
DNRCQ-202009,Energy,market,SPY,6101,2.037588,1.333588,0.352139,0.93427,0.983118,positive,0.983118,126,True
DNRCQ-202009,Energy,oil,USO,3509,0.860956,1.197002,0.504469,0.466846,1.0,positive,0.860956,126,True
DNRCQ-202009,Energy,rates,TLT,4442,-1.396464,-1.213658,-0.209134,0.885732,0.885187,negative,0.885187,126,True
DNRCQ-202009,Energy,credit,HYG,3258,3.048357,2.525238,0.334633,2.236923,1.0,positive,1.0,126,True
DNRCQ-202009,Energy,usd,UUP,3292,2.396676,-1.274339,-0.118746,1.525809,0.850547,positive,0.850547,126,True
DNRCQ-202009,Energy,vix,$VIX,6101,-0.335109,-0.183658,-0.279425,0.112335,0.977217,negative,0.327474,126,True
DNRCQ-202009,Energy,commodity,DBC,3554,2.792984,2.093815,0.459601,1.133653,1.0,positive,1.0,126,True
DNRCQ-202009,Energy,size,IWM,4983,2.094422,1.326306,0.410244,0.728512,1.0,positive,1.0,126,True
DNRCQ-202009,Energy,sector,XLE,5343,1.699531,1.532134,0.572661,0.925695,1.0,positive,1.0,126,True
DOC,Real Estate,market,SPY,8281,0.532199,0.835177,0.508347,0.441017,0.999879,positive,0.532135,126,True
DOC,Real Estate,oil,USO,4957,-0.140145,0.178822,0.184603,0.204632,0.774662,negative,0.108565,126,True
DOC,Real Estate,rates,TLT,5890,0.550055,-0.176139,-0.074047,0.608717,0.59983,positive,0.32994,126,True
DOC,Real Estate,credit,HYG,4706,2.587461,1.458264,0.435468,0.644444,1.0,positive,1.0,126,True
DOC,Real Estate,usd,UUP,4740,-1.128515,-0.781553,-0.173487,0.802429,0.760759,negative,0.760759,126,True
DOC,Real Estate,vix,$VIX,9060,-0.036182,-0.083144,-0.317171,0.087,0.998786,negative,0.036138,126,True
DOC,Real Estate,commodity,DBC,5002,-0.284348,0.400756,0.216514,0.372082,0.82407,negative,0.234323,126,True
DOC,Real Estate,size,IWM,6431,0.494963,0.80453,0.582496,0.370885,1.0,positive,0.494963,126,True
DOC,Real Estate,sector,XLRE,2559,1.146932,1.143552,0.781952,0.134283,1.0,positive,1.0,126,True
DOFSQ-202104,Energy,market,SPY,6301,2.219368,1.145917,0.324783,0.59522,1.0,positive,1.0,126,True
DOFSQ-202104,Energy,oil,USO,3659,0.61364,0.735354,0.333485,0.205,1.0,positive,0.61364,126,True
DOFSQ-202104,Energy,rates,TLT,4592,-2.272366,-1.021274,-0.189185,0.661947,0.91899,negative,0.91899,126,True
DOFSQ-202104,Energy,credit,HYG,3408,4.752428,1.898955,0.268719,1.379098,1.0,positive,1.0,126,True
DOFSQ-202104,Energy,usd,UUP,3442,-4.088853,-0.422068,-0.042228,2.808565,0.793725,negative,0.793725,126,True
DOFSQ-202104,Energy,vix,$VIX,6301,-0.169895,-0.148157,-0.244627,0.08967,1.0,negative,0.169895,126,True
DOFSQ-202104,Energy,commodity,DBC,3704,0.992802,1.287899,0.305573,0.544248,1.0,positive,0.992802,126,True
DOFSQ-202104,Energy,size,IWM,5133,1.306321,0.943342,0.316051,0.446566,0.987142,positive,0.987142,126,True
DOFSQ-202104,Energy,sector,XLE,5493,1.035196,1.212823,0.493899,0.350871,1.0,positive,1.0,126,True
DOV,Industrials,market,SPY,8281,0.906083,1.012959,0.666703,0.274212,1.0,positive,0.906083,126,True
DOV,Industrials,oil,USO,4957,-0.139467,0.249969,0.322429,0.185359,0.956022,negative,0.133333,126,True
DOV,Industrials,rates,TLT,5890,0.443841,-0.552845,-0.277883,0.460955,0.820204,positive,0.36404,126,True
DOV,Industrials,credit,HYG,4706,2.972397,1.390721,0.520551,0.600873,1.0,positive,1.0,126,True
DOV,Industrials,usd,UUP,4740,-0.872643,-0.663555,-0.184758,0.73681,0.717089,negative,0.625762,126,True
DOV,Industrials,vix,$VIX,9060,-0.079328,-0.115189,-0.471099,0.064631,1.0,negative,0.079328,126,True
DOV,Industrials,commodity,DBC,5002,-0.199129,0.517016,0.348919,0.326538,0.966613,negative,0.192481,126,True
DOV,Industrials,size,IWM,6431,0.734603,0.872416,0.721643,0.135018,1.0,positive,0.734603,126,True
DOV,Industrials,sector,XLI,6790,1.097646,1.054505,0.767648,0.154732,1.0,positive,1.0,126,True
DOW,Materials,market,SPY,1700,0.396021,1.110911,0.564178,0.289186,1.0,positive,0.396021,126,True
DOW,Materials,oil,USO,1700,0.37136,0.324619,0.354216,0.098856,1.0,positive,0.37136,126,True
DOW,Materials,rates,TLT,1700,-0.272795,-0.467806,-0.197276,0.59522,0.654118,negative,0.17844,126,True
DOW,Materials,credit,HYG,1700,0.841978,1.955748,0.463381,1.113783,1.0,positive,0.841978,126,True
DOW,Materials,usd,UUP,1700,-0.190251,-0.35814,-0.066059,1.042426,0.685882,negative,0.13049,126,True
DOW,Materials,vix,$VIX,1700,-0.074207,-0.122592,-0.424689,0.052481,1.0,negative,0.074207,126,True
DOW,Materials,commodity,DBC,1700,0.913961,0.807334,0.398874,0.40422,1.0,positive,0.913961,126,True
DOW,Materials,size,IWM,1700,0.595177,0.917767,0.602269,0.259598,1.0,positive,0.595177,126,True
DOW,Materials,sector,XLB,1700,1.15613,1.251708,0.724801,0.250894,1.0,positive,1.0,126,True
DOW-201708,Materials,market,SPY,6068,0.939532,1.028008,0.586189,0.40452,1.0,positive,0.939532,126,True
DOW-201708,Materials,oil,USO,2744,0.139197,0.374957,0.360423,0.254796,0.899781,positive,0.125247,126,True
DOW-201708,Materials,rates,TLT,3677,-0.302972,-0.857729,-0.345588,0.433779,0.975795,negative,0.295638,126,True
DOW-201708,Materials,credit,HYG,2493,1.054965,1.457458,0.49422,0.654025,1.0,positive,1.0,126,True
DOW-201708,Materials,usd,UUP,2527,0.282588,-0.948782,-0.229843,1.02951,0.684606,positive,0.193461,126,True
DOW-201708,Materials,vix,$VIX,6847,-0.050024,-0.13205,-0.431691,0.080248,1.0,negative,0.050024,126,True
DOW-201708,Materials,commodity,DBC,2789,0.311167,0.688438,0.387362,0.399356,0.980997,positive,0.305254,126,True
DOW-201708,Materials,size,IWM,4218,0.520152,0.901866,0.616115,0.247126,0.998815,positive,0.519536,126,True
DOW-201708,Materials,sector,XLB,4578,1.014105,1.101464,0.765689,0.203115,1.0,positive,1.0,126,True
DPHIQ-200910,Consumer Discretionary,market,SPY,2557,0.29073,0.595193,0.110548,0.390909,0.997262,positive,0.289934,126,True
DPHIQ-200910,Consumer Discretionary,oil,USO,755,0.288897,0.125452,0.027994,0.180583,0.581457,positive,0.084551,126,True
DPHIQ-200910,Consumer Discretionary,rates,TLT,1686,-0.406291,-0.364631,-0.032593,0.563,0.866548,negative,0.35207,126,True
DPHIQ-200910,Consumer Discretionary,credit,HYG,504,1.036528,0.539381,0.054472,0.797152,0.875,positive,0.294,126,True
DPHIQ-200910,Consumer Discretionary,usd,UUP,538,1.037984,-0.223293,-0.0124,0.775657,0.752788,positive,0.27,126,True
DPHIQ-200910,Consumer Discretionary,vix,$VIX,2557,-0.080996,-0.121008,-0.097478,0.057635,0.999218,negative,0.080933,126,True
DPHIQ-200910,Consumer Discretionary,commodity,DBC,799,0.100992,0.118073,0.016719,0.425561,0.595745,positive,0.032048,126,True
DPHIQ-200910,Consumer Discretionary,size,IWM,2227,0.017333,0.342703,0.072131,0.341432,0.946565,positive,0.016407,126,True
DPHIQ-200910,Consumer Discretionary,sector,XLY,2557,0.09171,0.494412,0.107562,0.369321,0.988268,positive,0.090634,126,True
DPZ,Consumer Discretionary,market,SPY,5397,0.20189,0.831441,0.44885,0.264319,1.0,positive,0.20189,126,True
DPZ,Consumer Discretionary,oil,USO,4957,-0.016586,0.109403,0.114089,0.17813,0.687714,negative,0.011406,126,True
DPZ,Consumer Discretionary,rates,TLT,5397,0.484233,-0.260979,-0.108473,0.430866,0.657773,positive,0.318515,126,True
DPZ,Consumer Discretionary,credit,HYG,4706,0.964671,1.014464,0.30823,0.474376,1.0,positive,0.964671,126,True
DPZ,Consumer Discretionary,usd,UUP,4740,-0.380378,-0.362675,-0.082019,0.638312,0.682911,negative,0.259764,126,True
DPZ,Consumer Discretionary,vix,$VIX,5397,-0.029265,-0.092965,-0.336233,0.068027,1.0,negative,0.029265,126,True
DPZ,Consumer Discretionary,commodity,DBC,5002,-0.083429,0.229413,0.125147,0.285358,0.762495,negative,0.063614,126,True
DPZ,Consumer Discretionary,size,IWM,5397,0.141677,0.679689,0.466733,0.257306,0.997221,positive,0.141283,126,True
DPZ,Consumer Discretionary,sector,XLY,5397,0.279874,0.756447,0.472502,0.249863,1.0,positive,0.279874,126,True
DRE-202209,Real Estate,market,SPY,7347,0.787901,1.033894,0.537768,0.604681,0.959303,positive,0.755836,126,True
DRE-202209,Real Estate,oil,USO,4023,0.060986,0.272794,0.227819,0.297126,0.872483,positive,0.053209,126,True
DRE-202209,Real Estate,rates,TLT,4956,0.204973,-0.572355,-0.195585,0.687443,0.560533,positive,0.114894,126,True
DRE-202209,Real Estate,credit,HYG,3772,1.342035,1.808637,0.458793,0.550992,1.0,positive,1.0,126,True
DRE-202209,Real Estate,usd,UUP,3806,-0.87219,-0.999568,-0.180058,1.219139,0.645822,negative,0.56328,126,True
DRE-202209,Real Estate,vix,$VIX,8124,-0.102371,-0.106634,-0.312342,0.123981,0.997046,negative,0.102068,126,True
