date,symbol,cohort,driver
2025-10-31,CFG,cohort_high_beta,market
2025-11-07,CFG,cohort_high_beta,market
2025-11-14,CFG,cohort_high_beta,market
2025-11-21,CFG,cohort_high_beta,market
2025-11-28,CFG,cohort_high_beta,market
2025-12-05,CFG,cohort_high_beta,market
2025-12-12,CFG,cohort_high_beta,market
2026-03-13,CFG,cohort_high_beta,market
2026-04-17,CFG,cohort_high_beta,market
2026-02-13,CIEN,cohort_high_beta,market
2026-02-20,CIEN,cohort_high_beta,market
2026-02-27,CIEN,cohort_high_beta,market
2026-03-06,CIEN,cohort_high_beta,market
2026-03-13,CIEN,cohort_high_beta,market
2026-03-20,CIEN,cohort_high_beta,market
2026-03-27,CIEN,cohort_high_beta,market
2026-04-02,CIEN,cohort_high_beta,market
2026-04-10,CIEN,cohort_high_beta,market
2026-04-17,CIEN,cohort_high_beta,market
2026-04-24,CIEN,cohort_high_beta,market
2026-05-01,CIEN,cohort_high_beta,market
2026-05-08,CIEN,cohort_high_beta,market
2026-05-15,CIEN,cohort_high_beta,market
2026-05-22,CIEN,cohort_high_beta,market
2024-05-31,CMA-202601,cohort_high_beta,market
2024-06-07,CMA-202601,cohort_high_beta,market
2024-06-14,CMA-202601,cohort_high_beta,market
2024-06-21,CMA-202601,cohort_high_beta,market
2026-02-06,CMI,cohort_high_beta,market
2026-02-13,CMI,cohort_high_beta,market
2026-02-20,CMI,cohort_high_beta,market
2026-03-06,CMI,cohort_high_beta,market
2026-03-13,CMI,cohort_high_beta,market
2026-03-20,CMI,cohort_high_beta,market
2026-03-27,CMI,cohort_high_beta,market
2026-04-02,CMI,cohort_high_beta,market
2026-04-10,CMI,cohort_high_beta,market
2026-04-17,CMI,cohort_high_beta,market
2026-04-24,CMI,cohort_high_beta,market
2026-05-01,CMI,cohort_high_beta,market
2026-05-08,CMI,cohort_high_beta,market
2026-05-15,CMI,cohort_high_beta,market
2026-05-22,CMI,cohort_high_beta,market
2025-01-24,COF,cohort_high_beta,market
2025-01-31,COF,cohort_high_beta,market
2025-02-07,COF,cohort_high_beta,market
2025-02-14,COF,cohort_high_beta,market
2025-02-21,COF,cohort_high_beta,market
2025-02-28,COF,cohort_high_beta,market
2025-03-07,COF,cohort_high_beta,market
2025-03-14,COF,cohort_high_beta,market
2025-03-21,COF,cohort_high_beta,market
2025-03-28,COF,cohort_high_beta,market
2025-04-04,COF,cohort_high_beta,market
2025-04-11,COF,cohort_high_beta,market
2025-04-17,COF,cohort_high_beta,market
2025-04-25,COF,cohort_high_beta,market
2025-05-02,COF,cohort_high_beta,market
2025-05-09,COF,cohort_high_beta,market
2025-05-16,COF,cohort_high_beta,market
2025-05-23,COF,cohort_high_beta,market
2025-05-30,COF,cohort_high_beta,market
2025-06-06,COF,cohort_high_beta,market
2025-06-13,COF,cohort_high_beta,market
2025-06-20,COF,cohort_high_beta,market
2025-06-27,COF,cohort_high_beta,market
2025-07-03,COF,cohort_high_beta,market
2025-07-11,COF,cohort_high_beta,market
2025-07-18,COF,cohort_high_beta,market
2025-07-25,COF,cohort_high_beta,market
2025-08-01,COF,cohort_high_beta,market
2025-08-08,COF,cohort_high_beta,market
2025-08-15,COF,cohort_high_beta,market
2025-08-22,COF,cohort_high_beta,market
2025-08-29,COF,cohort_high_beta,market
2025-09-05,COF,cohort_high_beta,market
2025-09-12,COF,cohort_high_beta,market
2025-09-19,COF,cohort_high_beta,market
2025-09-26,COF,cohort_high_beta,market
2025-10-03,COF,cohort_high_beta,market
2025-10-10,COF,cohort_high_beta,market
2025-10-17,COF,cohort_high_beta,market
2025-10-24,COF,cohort_high_beta,market
2025-10-31,COF,cohort_high_beta,market
2025-11-07,COF,cohort_high_beta,market
2025-11-14,COF,cohort_high_beta,market
2025-11-21,COF,cohort_high_beta,market
2025-11-28,COF,cohort_high_beta,market
2025-12-05,COF,cohort_high_beta,market
2025-12-12,COF,cohort_high_beta,market
2025-12-19,COF,cohort_high_beta,market
2025-12-26,COF,cohort_high_beta,market
2026-01-02,COF,cohort_high_beta,market
2026-01-09,COF,cohort_high_beta,market
2026-01-16,COF,cohort_high_beta,market
2026-01-23,COF,cohort_high_beta,market
2026-01-30,COF,cohort_high_beta,market
2026-02-06,COF,cohort_high_beta,market
2026-02-13,COF,cohort_high_beta,market
2026-02-20,COF,cohort_high_beta,market
2026-02-27,COF,cohort_high_beta,market
2026-03-06,COF,cohort_high_beta,market
2026-03-13,COF,cohort_high_beta,market
2026-03-20,COF,cohort_high_beta,market
2026-03-27,COF,cohort_high_beta,market
2026-04-02,COF,cohort_high_beta,market
2026-04-10,COF,cohort_high_beta,market
2026-04-17,COF,cohort_high_beta,market
2026-04-24,COF,cohort_high_beta,market
2026-05-01,COF,cohort_high_beta,market
2026-05-08,COF,cohort_high_beta,market
2026-05-15,COF,cohort_high_beta,market
2026-05-22,COF,cohort_high_beta,market
2026-03-27,COHR,cohort_high_beta,market
2026-04-02,COHR,cohort_high_beta,market
2026-04-10,COHR,cohort_high_beta,market
2026-04-17,COHR,cohort_high_beta,market
2026-04-24,COHR,cohort_high_beta,market
2026-05-01,COHR,cohort_high_beta,market
2026-05-08,COHR,cohort_high_beta,market
2026-05-15,COHR,cohort_high_beta,market
2026-05-22,COHR,cohort_high_beta,market
2025-05-23,COIN,cohort_high_beta,market
2025-05-30,COIN,cohort_high_beta,market
2025-06-06,COIN,cohort_high_beta,market
2025-06-13,COIN,cohort_high_beta,market
2025-06-20,COIN,cohort_high_beta,market
2025-06-27,COIN,cohort_high_beta,market
2025-07-03,COIN,cohort_high_beta,market
2025-07-11,COIN,cohort_high_beta,market
2025-07-18,COIN,cohort_high_beta,market
2025-07-25,COIN,cohort_high_beta,market
2025-08-01,COIN,cohort_high_beta,market
2025-08-08,COIN,cohort_high_beta,market
2025-08-15,COIN,cohort_high_beta,market
2025-08-22,COIN,cohort_high_beta,market
2025-08-29,COIN,cohort_high_beta,market
2025-09-05,COIN,cohort_high_beta,market
2025-09-12,COIN,cohort_high_beta,market
2025-09-19,COIN,cohort_high_beta,market
2025-09-26,COIN,cohort_high_beta,market
2025-10-03,COIN,cohort_high_beta,market
2025-10-10,COIN,cohort_high_beta,market
2025-10-17,COIN,cohort_high_beta,market
2025-10-24,COIN,cohort_high_beta,market
2025-10-31,COIN,cohort_high_beta,market
2025-11-07,COIN,cohort_high_beta,market
2025-11-14,COIN,cohort_high_beta,market
2025-11-21,COIN,cohort_high_beta,market
2025-11-28,COIN,cohort_high_beta,market
2025-12-05,COIN,cohort_high_beta,market
2025-12-12,COIN,cohort_high_beta,market
2025-12-19,COIN,cohort_high_beta,market
2025-12-26,COIN,cohort_high_beta,market
2026-01-02,COIN,cohort_high_beta,market
2026-01-09,COIN,cohort_high_beta,market
2026-01-16,COIN,cohort_high_beta,market
2026-01-23,COIN,cohort_high_beta,market
2026-01-30,COIN,cohort_high_beta,market
2026-02-06,COIN,cohort_high_beta,market
2026-02-13,COIN,cohort_high_beta,market
2026-02-20,COIN,cohort_high_beta,market
2026-02-27,COIN,cohort_high_beta,market
2026-03-06,COIN,cohort_high_beta,market
2026-03-13,COIN,cohort_high_beta,market
2026-03-20,COIN,cohort_high_beta,market
2026-03-27,COIN,cohort_high_beta,market
2026-04-02,COIN,cohort_high_beta,market
2026-04-10,COIN,cohort_high_beta,market
2026-04-17,COIN,cohort_high_beta,market
2026-04-24,COIN,cohort_high_beta,market
2026-05-01,COIN,cohort_high_beta,market
2026-05-08,COIN,cohort_high_beta,market
2026-05-15,COIN,cohort_high_beta,market
2026-05-22,COIN,cohort_high_beta,market
2025-04-11,CPAY,cohort_high_beta,market
2025-04-17,CPAY,cohort_high_beta,market
2025-04-25,CPAY,cohort_high_beta,market
2025-05-02,CPAY,cohort_high_beta,market
2025-05-09,CPAY,cohort_high_beta,market
2025-05-16,CPAY,cohort_high_beta,market
2025-05-23,CPAY,cohort_high_beta,market
2025-05-30,CPAY,cohort_high_beta,market
2025-06-06,CPAY,cohort_high_beta,market
2025-06-13,CPAY,cohort_high_beta,market
2025-06-20,CPAY,cohort_high_beta,market
2025-06-27,CPAY,cohort_high_beta,market
2025-07-03,CPAY,cohort_high_beta,market
2025-07-11,CPAY,cohort_high_beta,market
2025-07-18,CPAY,cohort_high_beta,market
2025-07-25,CPAY,cohort_high_beta,market
2025-08-01,CPAY,cohort_high_beta,market
2025-08-08,CPAY,cohort_high_beta,market
2025-08-15,CPAY,cohort_high_beta,market
2025-08-22,CPAY,cohort_high_beta,market
2025-08-29,CPAY,cohort_high_beta,market
2025-09-05,CPAY,cohort_high_beta,market
2025-09-12,CPAY,cohort_high_beta,market
2025-09-19,CPAY,cohort_high_beta,market
2025-09-26,CPAY,cohort_high_beta,market
2025-10-03,CPAY,cohort_high_beta,market
2025-10-10,CPAY,cohort_high_beta,market
2025-10-17,CPAY,cohort_high_beta,market
2025-10-24,CPAY,cohort_high_beta,market
2025-10-31,CPAY,cohort_high_beta,market
2025-11-07,CPAY,cohort_high_beta,market
2025-11-14,CPAY,cohort_high_beta,market
2025-11-21,CPAY,cohort_high_beta,market
2025-11-28,CPAY,cohort_high_beta,market
2025-12-05,CPAY,cohort_high_beta,market
2025-12-12,CPAY,cohort_high_beta,market
2025-12-19,CPAY,cohort_high_beta,market
2025-12-26,CPAY,cohort_high_beta,market
2026-01-02,CPAY,cohort_high_beta,market
2026-01-09,CPAY,cohort_high_beta,market
2026-01-16,CPAY,cohort_high_beta,market
2026-01-23,CPAY,cohort_high_beta,market
2026-01-30,CPAY,cohort_high_beta,market
2026-02-06,CPAY,cohort_high_beta,market
2026-02-13,CPAY,cohort_high_beta,market
2026-02-20,CPAY,cohort_high_beta,market
2026-02-27,CPAY,cohort_high_beta,market
2026-03-06,CPAY,cohort_high_beta,market
2026-03-13,CPAY,cohort_high_beta,market
2026-03-20,CPAY,cohort_high_beta,market
2026-03-27,CPAY,cohort_high_beta,market
2026-04-02,CPAY,cohort_high_beta,market
2026-04-10,CPAY,cohort_high_beta,market
2026-05-08,CPAY,cohort_high_beta,market
2024-06-28,CPRT,cohort_high_beta,market
2024-07-05,CPRT,cohort_high_beta,market
2024-07-19,CPRT,cohort_high_beta,market
2024-07-26,CPRT,cohort_high_beta,market
2026-04-10,CRH,cohort_high_beta,market
2026-04-17,CRH,cohort_high_beta,market
2026-04-24,CRH,cohort_high_beta,market
2026-05-01,CRH,cohort_high_beta,market
2026-05-08,CRH,cohort_high_beta,market
2026-05-15,CRH,cohort_high_beta,market
2026-05-22,CRH,cohort_high_beta,market
2024-05-31,CRL,cohort_high_beta,market
2024-06-07,CRL,cohort_high_beta,market
2024-06-14,CRL,cohort_high_beta,market
2024-06-21,CRL,cohort_high_beta,market
2024-06-28,CRL,cohort_high_beta,market
2024-07-05,CRL,cohort_high_beta,market
2024-07-12,CRL,cohort_high_beta,market
2024-07-19,CRL,cohort_high_beta,market
2024-07-26,CRL,cohort_high_beta,market
2024-08-02,CRL,cohort_high_beta,market
2024-08-09,CRL,cohort_high_beta,market
2024-08-16,CRL,cohort_high_beta,market
2024-08-23,CRL,cohort_high_beta,market
2024-08-30,CRL,cohort_high_beta,market
2024-09-06,CRL,cohort_high_beta,market
2024-09-13,CRL,cohort_high_beta,market
2024-09-20,CRL,cohort_high_beta,market
2024-09-27,CRL,cohort_high_beta,market
2024-10-04,CRL,cohort_high_beta,market
2024-10-11,CRL,cohort_high_beta,market
2024-10-18,CRL,cohort_high_beta,market
2024-10-25,CRL,cohort_high_beta,market
2024-11-01,CRL,cohort_high_beta,market
2024-11-08,CRL,cohort_high_beta,market
2024-11-15,CRL,cohort_high_beta,market
2024-11-22,CRL,cohort_high_beta,market
2024-11-29,CRL,cohort_high_beta,market
2024-12-06,CRL,cohort_high_beta,market
2024-12-13,CRL,cohort_high_beta,market
2024-12-20,CRL,cohort_high_beta,market
2024-12-27,CRL,cohort_high_beta,market
2025-01-03,CRL,cohort_high_beta,market
2025-01-10,CRL,cohort_high_beta,market
2025-01-17,CRL,cohort_high_beta,market
2025-01-24,CRL,cohort_high_beta,market
2025-01-31,CRL,cohort_high_beta,market
2025-02-07,CRL,cohort_high_beta,market
2025-02-14,CRL,cohort_high_beta,market
2025-02-21,CRL,cohort_high_beta,market
2025-02-28,CRL,cohort_high_beta,market
2025-03-07,CRL,cohort_high_beta,market
2025-03-14,CRL,cohort_high_beta,market
2025-03-21,CRL,cohort_high_beta,market
2025-04-11,CRL,cohort_high_beta,market
2025-04-17,CRL,cohort_high_beta,market
2025-04-25,CRL,cohort_high_beta,market
2025-05-02,CRL,cohort_high_beta,market
2025-05-09,CRL,cohort_high_beta,market
2025-05-16,CRL,cohort_high_beta,market
2025-05-23,CRL,cohort_high_beta,market
2025-05-30,CRL,cohort_high_beta,market
2025-06-06,CRL,cohort_high_beta,market
2025-06-13,CRL,cohort_high_beta,market
2025-06-20,CRL,cohort_high_beta,market
2025-06-27,CRL,cohort_high_beta,market
2025-07-03,CRL,cohort_high_beta,market
2025-07-11,CRL,cohort_high_beta,market
2025-07-18,CRL,cohort_high_beta,market
2025-07-25,CRL,cohort_high_beta,market
2025-08-01,CRL,cohort_high_beta,market
2025-08-08,CRL,cohort_high_beta,market
2025-08-15,CRL,cohort_high_beta,market
2025-08-22,CRL,cohort_high_beta,market
2025-08-29,CRL,cohort_high_beta,market
2025-09-05,CRL,cohort_high_beta,market
2025-09-12,CRL,cohort_high_beta,market
2025-09-19,CRL,cohort_high_beta,market
2025-09-26,CRL,cohort_high_beta,market
2025-10-03,CRL,cohort_high_beta,market
2025-10-10,CRL,cohort_high_beta,market
2025-10-17,CRL,cohort_high_beta,market
2025-10-24,CRL,cohort_high_beta,market
2025-10-31,CRL,cohort_high_beta,market
2025-11-07,CRL,cohort_high_beta,market
2025-11-14,CRL,cohort_high_beta,market
2025-11-21,CRL,cohort_high_beta,market
2025-11-28,CRL,cohort_high_beta,market
2025-12-05,CRL,cohort_high_beta,market
2025-12-12,CRL,cohort_high_beta,market
2025-12-19,CRL,cohort_high_beta,market
2025-12-26,CRL,cohort_high_beta,market
2026-01-02,CRL,cohort_high_beta,market
2026-01-09,CRL,cohort_high_beta,market
2026-01-16,CRL,cohort_high_beta,market
2026-01-23,CRL,cohort_high_beta,market
2026-01-30,CRL,cohort_high_beta,market
2026-02-06,CRL,cohort_high_beta,market
2026-02-13,CRL,cohort_high_beta,market
2026-02-20,CRL,cohort_high_beta,market
2026-02-27,CRL,cohort_high_beta,market
2026-03-06,CRL,cohort_high_beta,market
2026-03-13,CRL,cohort_high_beta,market
2026-03-20,CRL,cohort_high_beta,market
2026-03-27,CRL,cohort_high_beta,market
2026-04-02,CRL,cohort_high_beta,market
2026-04-10,CRL,cohort_high_beta,market
2026-04-17,CRL,cohort_high_beta,market
2026-04-24,CRL,cohort_high_beta,market
2026-05-01,CRL,cohort_high_beta,market
2026-05-08,CRL,cohort_high_beta,market
2026-05-15,CRL,cohort_high_beta,market
2026-05-22,CRL,cohort_high_beta,market
2024-05-31,CRM,cohort_high_beta,market
2024-06-07,CRM,cohort_high_beta,market
2024-06-14,CRM,cohort_high_beta,market
2024-06-21,CRM,cohort_high_beta,market
2024-06-28,CRM,cohort_high_beta,market
2024-07-05,CRM,cohort_high_beta,market
2024-07-12,CRM,cohort_high_beta,market
2024-07-19,CRM,cohort_high_beta,market
2024-07-26,CRM,cohort_high_beta,market
2024-08-02,CRM,cohort_high_beta,market
2024-08-09,CRM,cohort_high_beta,market
2024-08-16,CRM,cohort_high_beta,market
2024-08-23,CRM,cohort_high_beta,market
2024-08-30,CRM,cohort_high_beta,market
2024-09-06,CRM,cohort_high_beta,market
2024-09-13,CRM,cohort_high_beta,market
2024-09-20,CRM,cohort_high_beta,market
2024-09-27,CRM,cohort_high_beta,market
2024-10-04,CRM,cohort_high_beta,market
2024-10-11,CRM,cohort_high_beta,market
2024-10-18,CRM,cohort_high_beta,market
2024-10-25,CRM,cohort_high_beta,market
2024-11-01,CRM,cohort_high_beta,market
2024-11-08,CRM,cohort_high_beta,market
2024-11-15,CRM,cohort_high_beta,market
2024-11-22,CRM,cohort_high_beta,market
2024-11-29,CRM,cohort_high_beta,market
2024-12-06,CRM,cohort_high_beta,market
2024-12-13,CRM,cohort_high_beta,market
2024-12-20,CRM,cohort_high_beta,market
2024-12-27,CRM,cohort_high_beta,market
2025-01-03,CRM,cohort_high_beta,market
2025-01-10,CRM,cohort_high_beta,market
2025-01-17,CRM,cohort_high_beta,market
2025-01-24,CRM,cohort_high_beta,market
2025-01-31,CRM,cohort_high_beta,market
2025-02-07,CRM,cohort_high_beta,market
2025-02-14,CRM,cohort_high_beta,market
2025-02-21,CRM,cohort_high_beta,market
2025-02-28,CRM,cohort_high_beta,market
2025-03-07,CRM,cohort_high_beta,market
2025-03-14,CRM,cohort_high_beta,market
2025-03-21,CRM,cohort_high_beta,market
2025-03-28,CRM,cohort_high_beta,market
2025-04-04,CRM,cohort_high_beta,market
2024-06-28,CRWD,cohort_high_beta,market
2024-07-05,CRWD,cohort_high_beta,market
2024-07-12,CRWD,cohort_high_beta,market
2024-07-19,CRWD,cohort_high_beta,market
2024-07-26,CRWD,cohort_high_beta,market
2024-08-02,CRWD,cohort_high_beta,market
2024-08-09,CRWD,cohort_high_beta,market
2024-08-16,CRWD,cohort_high_beta,market
2024-08-23,CRWD,cohort_high_beta,market
2024-08-30,CRWD,cohort_high_beta,market
2024-09-06,CRWD,cohort_high_beta,market
2024-09-13,CRWD,cohort_high_beta,market
2024-09-20,CRWD,cohort_high_beta,market
2024-09-27,CRWD,cohort_high_beta,market
2024-10-04,CRWD,cohort_high_beta,market
2024-10-11,CRWD,cohort_high_beta,market
2024-10-18,CRWD,cohort_high_beta,market
2024-10-25,CRWD,cohort_high_beta,market
2024-11-01,CRWD,cohort_high_beta,market
2024-11-08,CRWD,cohort_high_beta,market
2024-11-15,CRWD,cohort_high_beta,market
2024-11-22,CRWD,cohort_high_beta,market
2024-11-29,CRWD,cohort_high_beta,market
2024-12-06,CRWD,cohort_high_beta,market
2024-12-13,CRWD,cohort_high_beta,market
2024-12-20,CRWD,cohort_high_beta,market
2024-12-27,CRWD,cohort_high_beta,market
2025-01-03,CRWD,cohort_high_beta,market
2025-01-10,CRWD,cohort_high_beta,market
2025-01-17,CRWD,cohort_high_beta,market
2025-01-24,CRWD,cohort_high_beta,market
2025-01-31,CRWD,cohort_high_beta,market
2025-02-07,CRWD,cohort_high_beta,market
2025-02-14,CRWD,cohort_high_beta,market
2025-02-21,CRWD,cohort_high_beta,market
2025-02-28,CRWD,cohort_high_beta,market
2025-03-07,CRWD,cohort_high_beta,market
2025-03-14,CRWD,cohort_high_beta,market
2025-03-21,CRWD,cohort_high_beta,market
2025-03-28,CRWD,cohort_high_beta,market
2025-04-04,CRWD,cohort_high_beta,market
2025-04-11,CRWD,cohort_high_beta,market
2025-04-17,CRWD,cohort_high_beta,market
2025-04-25,CRWD,cohort_high_beta,market
2025-05-02,CRWD,cohort_high_beta,market
2025-05-09,CRWD,cohort_high_beta,market
2025-05-16,CRWD,cohort_high_beta,market
2025-05-23,CRWD,cohort_high_beta,market
2025-05-30,CRWD,cohort_high_beta,market
2025-06-06,CRWD,cohort_high_beta,market
2025-06-13,CRWD,cohort_high_beta,market
2025-06-20,CRWD,cohort_high_beta,market
2025-06-27,CRWD,cohort_high_beta,market
2025-07-03,CRWD,cohort_high_beta,market
2025-07-11,CRWD,cohort_high_beta,market
2025-07-18,CRWD,cohort_high_beta,market
2025-07-25,CRWD,cohort_high_beta,market
2025-08-01,CRWD,cohort_high_beta,market
2025-08-08,CRWD,cohort_high_beta,market
2025-08-15,CRWD,cohort_high_beta,market
2025-08-22,CRWD,cohort_high_beta,market
2025-08-29,CRWD,cohort_high_beta,market
2025-09-05,CRWD,cohort_high_beta,market
2025-09-12,CRWD,cohort_high_beta,market
2025-09-19,CRWD,cohort_high_beta,market
2025-09-26,CRWD,cohort_high_beta,market
2025-10-03,CRWD,cohort_high_beta,market
2025-10-10,CRWD,cohort_high_beta,market
2025-10-17,CRWD,cohort_high_beta,market
2025-10-24,CRWD,cohort_high_beta,market
2025-10-31,CRWD,cohort_high_beta,market
2025-11-07,CRWD,cohort_high_beta,market
2025-11-14,CRWD,cohort_high_beta,market
2025-11-21,CRWD,cohort_high_beta,market
2025-11-28,CRWD,cohort_high_beta,market
2025-12-05,CRWD,cohort_high_beta,market
2025-12-12,CRWD,cohort_high_beta,market
2025-12-19,CRWD,cohort_high_beta,market
2025-12-26,CRWD,cohort_high_beta,market
2026-01-02,CRWD,cohort_high_beta,market
2026-01-09,CRWD,cohort_high_beta,market
2026-01-16,CRWD,cohort_high_beta,market
2026-01-23,CRWD,cohort_high_beta,market
2026-01-30,CRWD,cohort_high_beta,market
2026-02-06,CRWD,cohort_high_beta,market
2026-02-13,CRWD,cohort_high_beta,market
2026-02-20,CRWD,cohort_high_beta,market
2026-02-27,CRWD,cohort_high_beta,market
2026-03-06,CRWD,cohort_high_beta,market
2026-03-13,CRWD,cohort_high_beta,market
2026-03-20,CRWD,cohort_high_beta,market
2026-03-27,CRWD,cohort_high_beta,market
2026-04-02,CRWD,cohort_high_beta,market
2026-04-10,CRWD,cohort_high_beta,market
2026-04-17,CRWD,cohort_high_beta,market
2026-04-24,CRWD,cohort_high_beta,market
2026-05-01,CRWD,cohort_high_beta,market
2025-12-26,CVNA,cohort_high_beta,market
2026-01-02,CVNA,cohort_high_beta,market
2026-01-09,CVNA,cohort_high_beta,market
2026-01-16,CVNA,cohort_high_beta,market
2026-01-23,CVNA,cohort_high_beta,market
2026-01-30,CVNA,cohort_high_beta,market
2026-02-06,CVNA,cohort_high_beta,market
2026-02-13,CVNA,cohort_high_beta,market
2026-02-20,CVNA,cohort_high_beta,market
2026-02-27,CVNA,cohort_high_beta,market
2026-03-06,CVNA,cohort_high_beta,market
2026-03-13,CVNA,cohort_high_beta,market
2026-03-20,CVNA,cohort_high_beta,market
2026-03-27,CVNA,cohort_high_beta,market
2026-04-02,CVNA,cohort_high_beta,market
2026-04-10,CVNA,cohort_high_beta,market
2026-04-17,CVNA,cohort_high_beta,market
2026-04-24,CVNA,cohort_high_beta,market
2026-05-01,CVNA,cohort_high_beta,market
2026-05-08,CVNA,cohort_high_beta,market
2026-05-15,CVNA,cohort_high_beta,market
2026-05-22,CVNA,cohort_high_beta,market
2024-05-31,CZR,cohort_high_beta,market
2024-06-07,CZR,cohort_high_beta,market
